5.473844279085265246e-02 -3.382242060561609920e-01 3.173017409769559816e+00 -6.112876214992594634e-03 2.033950772621183692e-03 1.434716437671887057e+00 4.607494416007280012e-03 3.117657920796356175e-01 4.332697735011660001e+00 -4.125633639382920801e-13 2.657498776564787455e-12 1.957377187558918886e-11
5.481119202852169359e-02 -3.375580126096565103e-01 3.237023461804720004e+00 -5.618277281390355107e-03 1.367552151207008680e-03 1.525445969314422445e+00 4.326935718754181676e-03 3.124455634293973882e-01 4.414933110164158236e+00 -3.948946816715091701e-12 2.457276124036090624e-12 2.149223901179012671e-11
5.458259725367246851e-02 -3.366206293601137212e-01 3.333177322177597102e+00 -5.298368112281144800e-03 1.152847445771672643e-03 1.637212500374412905e+00 3.894504305426881724e-03 3.134592057315285785e-01 4.458611511619489320e+00 -2.748388637813191447e-13 -3.876865240743479888e-13 6.283185307167426181e+00
5.468943985420716969e-02 -3.361423275952074019e-01 3.366608783870034483e+00 -4.398174052806703808e-03 1.003737926677031322e-03 1.723815470074380407e+00 3.378704522473045032e-03 3.139796707183563629e-01 4.479933269743369806e+00 -1.078639410788182034e-12 1.093845154281169970e-11 9.679297655694896039e-11
5.473744224120614954e-02 -3.355337647763843023e-01 3.430057993435733366e+00 -3.830599242490656964e-03 2.971761741451795749e-04 1.817006918600442500e+00 1.947341466961339607e-03 3.142766035607986730e-01 4.611426355556242918e+00 -7.745413374731614769e-13 5.617979996606880347e-12 4.564740025300854201e-11
5.485483798759712565e-02 -3.350026717390787168e-01 3.492419718109994076e+00 -3.661955161223375953e-03 -1.835266985119070793e-04 1.919804069977643302e+00 4.424151573402935024e-04 3.145296148305148920e-01 4.688955471120181073e+00 -6.965109824768521195e-13 4.384752248455272879e-12 3.391338755133583343e-11
5.481668532801890065e-02 -3.346808394696568767e-01 3.515203279624898425e+00 -3.650626088324793791e-03 -5.551373134797749423e-04 1.973886755982573904e+00 -4.542724497908251675e-04 3.146291579197966759e-01 4.727881076227151702e+00 -5.849145198055524994e-14 1.617751278798691635e-12 6.283185307173038581e+00
5.508568388423210754e-02 -3.338090441452916113e-01 3.579504672157319600e+00 -3.048602593680176717e-03 -8.268348415953561542e-04 2.067087979746690785e+00 -1.411525010854572078e-03 3.147122599502832907e-01 4.825912030684437859e+00 -3.578454128223944639e-13 1.981930029072773018e-12 3.001112111625821887e-12
5.497581450768775774e-02 -3.335135428632888810e-01 3.643854961384195068e+00 -2.773763908223030473e-03 -9.100181345557370634e-04 2.209568217660291101e+00 -3.029092938331116956e-03 3.145733697605877510e-01 4.917701142223527278e+00 -1.012390750520172528e-12 -1.033937661668823433e-12 6.283185307155612520e+00
5.517685012024186458e-02 -3.334240689196107943e-01 3.684785582631443290e+00 -2.249071170352048496e-03 -9.386774467410456983e-04 2.267161090338692730e+00 -4.038966673957373153e-03 3.144615487841549428e-01 4.965742063938616724e+00 -3.465667080965304411e-13 6.069689754338550213e-12 4.113802820308916933e-11
5.511117892591144152e-02 -3.327086566075561080e-01 3.749325722515763459e+00 -1.277548266860183135e-03 -8.146035379069037049e-04 2.383393966230212158e+00 -5.697894607777940178e-03 3.138797006834950776e-01 5.109737420616403014e+00 1.327813981544372345e-12 -6.453200516432871320e-13 6.283185307152464816e+00
5.506581352712685423e-02 -3.321428680603055739e-01 3.817278920540030818e+00 -8.861101030597954642e-04 -1.119071978907505965e-03 2.486102537342290475e+00 -6.948646549699633197e-03 3.137844456402641979e-01 5.171720122985332679e+00 1.620635501849110638e-12 4.555429832744416494e-13 6.283185307161748057e+00
5.507338224887683292e-02 -3.317847763695310204e-01 3.842326801705375328e+00 -5.640542812633178972e-04 -1.046838530184899694e-03 2.512406598558936555e+00 -7.234644079724757322e-03 3.139004916703040382e-01 5.187007921360007323e+00 1.919408231164278750e-12 -7.067237358832177137e-13 6.283185307149158128e+00
5.498282492016401402e-02 -3.310563068398870157e-01 3.908671225682716077e+00 2.227098451578471340e-04 -1.227833022558323271e-03 2.619226617800239687e+00 -7.740149197453152774e-03 3.140079764403971851e-01 5.264453400433334096e+00 2.071827022166811857e-12 -1.888607384385676377e-12 6.283185307137538977e+00
5.475945178226541282e-02 -3.307991054975086831e-01 3.974200403987498298e+00 1.685550028416480176e-03 1.153838921787705892e-04 2.775074622225057741e+00 -8.542076855200402691e-03 3.141380652435029064e-01 5.307735699602334378e+00 2.315109264607149104e-12 -3.374103525552777123e-12 6.283185307123023478e+00
5.486778765084521226e-02 -3.304047903514662488e-01 3.988256510946782019e+00 2.273026224559120904e-03 2.461744116805347055e-04 2.827026263232030878e+00 -8.799793712357005179e-03 3.142289009813865608e-01 5.323089703944358320e+00 2.389475117434302837e-12 -3.852726049502610022e-12 6.283185307118413832e+00
5.343918163322787518e-02 -3.291805695355619621e-01 4.116955940520080404e+00 3.487516309525177591e-03 9.945459291153247155e-04 2.952503743310915585e+00 -9.185594932254339748e-03 3.142573688105744223e-01 5.402710937770137001e+00 -7.313051478639502473e-12 -5.550766108037243831e-12 6.283185307116433194e+00
5.218500276855460307e-02 -3.283957916488902673e-01 4.246926229118166418e+00 3.905821878216960384e-03 1.726709853094754660e-03 3.070898199839522391e+00 -9.813753304316396447e-03 3.142770525927148229e-01 5.446942705153046127e+00 2.590354134599217471e-12 -5.078016539640127307e-12 6.283185307106521122e+00
5.188812639695527390e-02 -3.280865810245903180e-01 4.273124034030651330e+00 4.437614202721019106e-03 2.910759643862685132e-03 3.158119885545274119e+00 -9.955616140360326258e-03 3.145146368685316496e-01 5.473767325597825639e+00 2.755653509197365773e-12 -6.115518866166854423e-12 6.283185307096320393e+00
5.148740739120712812e-02 -3.275343505401410726e-01 4.336541105246636718e+00 4.717820161543488829e-03 3.811743185890595267e-03 3.275022417539080077e+00 -1.039389280879791239e-02 3.144757826941569356e-01 5.554088182847925381e+00 2.966573678671155646e-12 -7.573745900703758006e-12 6.283185307082240989e+00
5.121820473751807073e-02 -3.269693191698763157e-01 4.402666065850707966e+00 4.849685976193090185e-03 4.065426259778281808e-03 3.367684688002976490e+00 -1.122232317239561621e-02 3.144412057299699192e-01 5.598344761067653330e+00 2.986596074588557993e-12 -7.665254852839026287e-12 6.283185307081349258e+00
5.100709272363507241e-02 -3.266502915226436321e-01 4.428393933844482433e+00 5.074353364929681288e-03 4.110142205868938005e-03 3.419780940138593017e+00 -1.173550017969598840e-02 3.145129630198119086e-01 5.618148251656135628e+00 3.063809319915976362e-12 -8.226124944405251765e-12 6.283185307075950021e+00
5.026992528539560301e-02 -3.258345640117398800e-01 4.495544468930654070e+00 5.470860562036026359e-03 4.640229441749786979e-03 3.508976615049353764e+00 -1.212321967002048459e-02 3.146737918155316227e-01 5.712603034152459180e+00 3.105699773045706089e-12 -8.549192413156678842e-12 6.283185307072845838e+00
4.987378170726648047e-02 -3.252011249304408991e-01 4.561291867521950927e+00 5.662109921318071552e-03 4.847727397897180074e-03 3.598116710720011824e+00 -1.311567959908113354e-02 3.145384778665050729e-01 5.756664092538835042e+00 3.067330440024683131e-12 -8.716269969525589018e-12 6.283185307071325276e+00
4.953891971866527383e-02 -3.247979282320243022e-01 4.586246821686659203e+00 5.708859412294998645e-03 5.192475843219291481e-03 3.630270223214476566e+00 -1.360624868514455875e-02 3.144691264212673421e-01 5.775850925412629344e+00 3.143652132828962236e-12 -8.770249301322467237e-12 6.283185307070707992e+00
4.889517715404994441e-02 -3.241744352561385378e-01 4.651563971875551040e+00 6.484363149692745978e-03 5.297043443361220544e-03 3.758124232143892574e+00 -1.395731303736943291e-02 3.144212590069663804e-01 5.864685632066835907e+00 3.202093373313853380e-12 -9.221129664499203973e-12 6.283185307066379011e+00
4.843440352763299372e-02 -3.239584819201385968e-01 4.719008883991640424e+00 5.624391071296406565e-03 6.490744633160657265e-03 3.887003254303690536e+00 -1.454697784953037226e-02 3.139949772370526637e-01 5.899355716129902838e+00 3.331367314610372643e-12 -1.006794186811456058e-11 6.283185307058218427e+00
4.799805010828400026e-02 -3.237470766100633557e-01 4.754752976059606340e+00 5.865127190529675731e-03 6.930728351965746194e-03 3.943822657976781887e+00 -1.495467167609085268e-02 3.138116313186823381e-01 5.913003828469564738e+00 3.426431880385586210e-12 -1.063402138065546166e-11 6.283185307052750801e+00
4.698887248783010367e-02 -3.235082811592465690e-01 4.818473035038045360e+00 5.672875838216962820e-03 7.819577210745335544e-03 4.043622762871772025e+00 -1.523640411265753461e-02 3.138187233196478299e-01 6.011484262427567060e+00 3.434822857958207868e-12 -1.068656298030392869e-11 6.283185307052243651e+00
4.624856771473099398e-02 -3.234736043795642946e-01 4.896986442932679928e+00 5.714380494769243611e-03 8.500319893863026235e-03 4.135295292052475702e+00 -1.588191042900270397e-02 3.131313090197194171e-01 6.038771756976217375e+00 3.470238347221949274e-12 -1.098672524427416579e-11 6.283185307049365065e+00
4.587818696435171789e-02 -3.234123941069271257e-01 4.920716465964952491e+00 5.825548165565249716e-03 8.883604747966216547e-03 4.176259264533602966e+00 -1.644411824574320766e-02 3.128810329673307744e-01 6.058865984723810882e+00 3.584787042256487665e-12 -1.171341569310871462e-11 6.283185307042307599e+00
4.534839385238578768e-02 -3.230737322904279063e-01 5.001214541259258795e+00 5.862444117848249030e-03 9.773722948126083165e-03 4.271223605118912303e+00 -1.668799941704673939e-02 3.125463674475799647e-01 6.141253317249709909e+00 3.177052310705480331e-12 -1.738316884280983701e-11 6.283185306990487717e+00
