8.640050525653687058e-03 -6.466625664009437169e-02 1.675966147231820802e+00 1.944844845560518565e-02 8.972530453678562862e-03 1.498786915727458702e+00 -7.295599220123738515e-03 7.756808948120601233e-02 1.070583639273741117e+00 3.453014746113145655e-02 -1.852207133452965504e-02 6.194815458598497138e+00
1.512934758139135999e-02 -6.133172704115713580e-02 1.293254752660534690e+00 2.322602601407696907e-02 5.681759766460333337e-03 1.342277076321697793e+00 -8.898951349880458370e-03 9.944544543321023888e-02 1.826173067133576300e+00 4.275237213352521548e-02 -4.661294420160255053e-02 6.254533742170382382e+00
1.202364089799055555e-02 -6.731281255022390775e-02 1.523998664977942008e+00 3.748543808946437628e-02 -2.362691752441348474e-03 1.445681322547849312e+00 -1.395716511856502640e-02 1.059219162203904052e-01 1.840542537480140961e+00 3.177590872276001011e-02 -4.439417857161417902e-02 3.116506526197244248e-02
1.275633575665452088e-02 -6.803346481808114632e-02 1.595263025855760963e+00 3.812736580124979208e-02 -2.511283837377058757e-03 1.508544105910279765e+00 -1.348760363018210000e-02 1.057539868519679765e-01 1.845814374355676524e+00 3.208237109492220046e-02 -4.280820597459793903e-02 2.786829380771321460e-02
1.348436991242107572e-02 -6.866451079963691029e-02 1.659976684997521046e+00 3.831922374857377883e-02 -2.197583436779546474e-03 1.514784942970174297e+00 -1.317739687696760885e-02 1.059130768120078170e-01 1.901076206457883888e+00 3.069765970453595602e-02 -4.459818462019633778e-02 5.283094659079842770e-02
1.455698394314137827e-02 -6.923034977654921041e-02 1.633784556600109239e+00 3.852539889840377735e-02 -2.579203018735332260e-03 1.504063072909819887e+00 -1.322516028837672324e-02 1.062777576495254200e-01 1.959194618369578755e+00 3.154169588693839232e-02 -4.508948544252034535e-02 7.163778684212125658e-02
1.592137160292197290e-02 -7.065329412559798183e-02 1.753400446109444122e+00 3.898413961460381327e-02 -1.379214066491573232e-03 1.474310487579818307e+00 -1.286630489605927047e-02 1.070682064090023450e-01 1.928957104906717790e+00 3.423023399038415543e-02 -4.392285451734603829e-02 5.976514457716808337e-02
1.787218707385241495e-02 -7.054854752410258389e-02 1.781305408197913609e+00 3.861168173498293055e-02 -1.866798298281797074e-03 1.527954384217081074e+00 -1.190127241080843855e-02 1.077187268000169701e-01 1.991873854799052435e+00 3.243059298110443495e-02 -4.529638958951202887e-02 6.536205470432439324e-02
1.885405539675208408e-02 -7.075921569497511943e-02 1.761835255776888376e+00 3.826193645754427664e-02 -1.638518059116263800e-03 1.525906025999703264e+00 -1.162365947993706551e-02 1.086384872099718374e-01 2.061617200444012976e+00 3.306205232401590588e-02 -4.521339211974061828e-02 6.082713966682048307e-02
2.003674339126444714e-02 -7.182850846068368489e-02 1.832021727749965745e+00 3.806807023510176691e-02 -1.341715978711329046e-03 1.536184670011872200e+00 -1.158257869330333277e-02 1.091839176812852003e-01 2.032152232957206817e+00 3.518970167829813672e-02 -4.350628369125167372e-02 4.486586873290814015e-02
2.154851230417771657e-02 -7.142203582263208228e-02 1.886848778868406074e+00 3.813729130074061668e-02 -1.125905398655773285e-03 1.578414365691956922e+00 -1.114296914316861148e-02 1.094493514023004155e-01 2.077899958405604153e+00 3.392200668967721572e-02 -4.470320408287691699e-02 4.421117331090018698e-02
